name,theme,product_code,ages,piece_count,vip_points,price,dimension_1,dimension_2,dimension_3,url,date
Schlüsselanhänger mit Monkie Kid,Monkie Kid™,854085,6+,NA,37,4.99,NA,NA,NA,/de-de/product/monkie-kid-keyring-854085,2021-10-04
Schlüsselanhänger mit Red Son,Monkie Kid™,854086,6+,NA,37,4.99,NA,NA,NA,/de-de/product/red-son-keyring-854086,2021-10-04
Demon Bull King,Monkie Kid™,80010,9+,1051,600,79.99,NA,NA,NA,/de-de/product/demon-bull-king-80010,2021-10-04
Pigsys Foodtruck,Monkie Kid™,80009,8+,832,450,59.99,NA,NA,NA,/de-de/product/pigsy-s-food-truck-80009,2021-10-04
Die Gärten von NINJAGO® City,NINJAGO®,71741,14+,5685,2250,299.99,NA,NA,NA,/de-de/product/ninjago-city-gardens-71741,2021-10-04
Battle Set: Jay vs. Serpentine,NINJAGO®,71732,6+,69,75,9.99,NA,NA,NA,/de-de/product/epic-battle-set-jay-vs-serpentine-71732,2021-10-04
Battle Set: Kai vs. Skulkin,NINJAGO®,71730,6+,61,75,9.99,NA,NA,NA,/de-de/product/epic-battle-set-kai-vs-skulkin-71730,2021-10-04
Battle Set: Zane vs. Nindroid,NINJAGO®,71731,6+,57,75,9.99,NA,NA,NA,/de-de/product/epic-battle-set-zane-vs-nindroid-71731,2021-10-04
Wassersegler,NINJAGO®,71756,9+,1159,1050,139.99,NA,NA,NA,/de-de/product/hydro-bounty-71756,2021-10-04
Ninja-Flugsegler,NINJAGO®,71705,9+,1781,975,129.99,NA,NA,NA,/de-de/product/destiny-s-bounty-71705,2021-10-04
Tempel des unendlichen Ozeans,NINJAGO®,71755,9+,1060,750,99.99,NA,NA,NA,/de-de/product/temple-of-the-endless-sea-71755,2021-10-04
Verlies des Totenkopfmagiers,NINJAGO®,71722,9+,1171,750,99.99,NA,NA,NA,/de-de/product/skull-sorcerer-s-dungeons-71722,2021-10-04
Ultraschall-Raider,NINJAGO®,71739,9+,725,637,84.99,NA,NA,NA,/de-de/product/ultra-sonic-raider-71739,2021-10-04
Drache des Totenkopfmagiers,NINJAGO®,71721,9+,1016,600,79.99,NA,NA,NA,/de-de/product/skull-sorcerer-s-dragon-71721,2021-10-04
Duell der Katamarane,NINJAGO®,71748,9+,780,525,69.99,NA,NA,NA,/de-de/product/catamaran-sea-battle-71748,2021-10-04
Wasserdrache,NINJAGO®,71754,9+,737,525,69.99,NA,NA,NA,/de-de/product/water-dragon-71754,2021-10-04
Zanes Titan-Mech,NINJAGO®,71738,9+,840,450,59.99,NA,NA,NA,/de-de/product/zane-s-titan-mech-battle-71738,2021-10-04
